obl_deg	time_y
32.6012985429438	-4312000
33.1169605585616	-4313000
33.6326225741793	-4314000
34.090988810284	-4315000
34.6066508259017	-4316000
35.0650170620064	-4317000
35.523383298111	-4318000
35.9244537547026	-4319000
36.3255242112942	-4320000
36.7265946678858	-4321000
37.1276651244773	-4322000
37.4714398015558	-4323000
37.7579186991213	-4324000
38.0443975966867	-4325000
38.3308764942521	-4326000
38.5600596123044	-4327000
38.7892427303567	-4328000
38.961130068896	-4329000
39.1330174074352	-4330000
39.3049047459745	-4331000
39.4194963050006	-4332000
39.5340878640268	-4333000
39.648679423053	-4334000
39.705975202566	-4335000
39.7632709820791	-4336000
39.8205667615922	-4337000
39.8205667615922	-4338000
39.8205667615922	-4339000
39.7632709820791	-4340000
39.705975202566	-4341000
39.648679423053	-4342000
39.5340878640268	-4343000
39.4194963050006	-4344000
39.2476089664614	-4345000
39.0757216279221	-4346000
38.9038342893829	-4347000
38.7319469508436	-4348000
38.5027638327913	-4349000
38.273580714739	-4350000
37.9871018171736	-4351000
37.7579186991213	-4352000
37.4714398015558	-4353000
